,Text,Label
2004,bir gün turkcell şöyle bir msj atıcak; o kadar msj attım neden cevap vermiyorsun.!,2
2005,cok firsatcisin turkcell. cokk,2
2006,"en kısa süre içinde superonline ile olan ilişkimi bitiriyorum,ilanen duyrulur..",2
2007,ceo'n çapak dolsun turkcell,2
2008,"#hayatpaylasincaguzel  paylaşamıyoruz, çünkü tcell odamdan çekmiyor. bir alo demek için 3 dk harcayınca paylaşmış olmuyoruz.",2
2009,"bu turkcell kafayı mı yemiş acaba? hilton'da gece yapıyor personeline. önce duman'ı çıkarıyor, sonra erol büyükburç'u. müsebbibi merak ettim",2
2010,bulundugum yerde turkcell cekmio ondan olmasin? :s,2
2011,1'e 5 veren turkcell kampanyasının yüzünün serdar ortaç olması hiç şaşırtıcı gelmedi nedense.,2
2012,bu fiber internet problemleri de cok olmaya basladi. bir degil iki degil aliskanlik haline geldiartik #superonline,2
2013,sabahın 5'inde milli piyango sonucu gönderen bilyoner/turkcell bari ikramiye kazandınde de boşuna uyanmamış olaydım #bilyoner #iddaa,2
2014,"kampanya iptali teyidi için 2 gün telefon etmesi beklenilen, sinirlenince hattı iptal etme başvurusunun 10. dk.sında arayan firma",2
2015,oha amk arkadaşla 14 dk konuştuk 6 tl 22kurus gitmiş. resmen soyuldum türkcell tarafından...,2
2016,herseyleri problem. modem iade edecegiz. timlerde geziyoruz. onun sifresi yok bunun bilmemne elemani yok. olum resmen. #superonline,2
2017,rahat bırakırsa uyuyacam !,2
2018,"#2012istekleri  turkcell den kurtulmak bir an önce, şart oldu -alışkanlıklar bir kenara artık -",2
2019,erol köse:turkcell bayisinde ''kontör bulunur'' yazısı bana aziz nesin'i hatirlatti..yok molped mi saticaktiniz....,2
2020,ruhumu emdin superonline... fiberine ot tikanasica...,2
2021,telefon aldım turkcell'den vodafone'a çevrmek için bi şifre vermeleri lazımmış ama kaç saattir yok. çok sinir oldum kuzu ya.,2
2022,sabah sabah #turkcell müşteri hizmetlerinin telesekreteriyle kavga ettim ne salak bi kadın o yaa,2
2023,o sondaki gülücük olmamış. manası ne onun oyle? komik mi yazdığınız? sevimli mi oldunuz? hayır.,2
2024,sen ne kadar salak bir operatörsün turkcell ya gecenin 1'inde aynı mesaj 14 kere üst üste gönderilir mi? ya uyuyorsam ya erken kalkacaksam??,2
2025,891.000 abone kaybından sonra elinde ki 532 li hatları bedava dağıtmaya başladı :)) yazık sana canım yaa! çaresizliğin son noktası,2
2026,ne derlerse desinler turkcell hala en yogun gsm operatoru... ne zaman gelsem dolu,2
2027,cep telefonum su an ulasilmaz durumda.kendi capinda kapandi.nedeni belli diil.turkcell acik diyor ama kendisi tcelli bile takmiyorr!!,2
2028,“ benden aldıklarını geri ver turkcell.” âmin,2
2029,i̇pragaz reklamı muhteşem olmuş süper abi.turkcell reklam görsün........,2
2030,paylaştıkça çoğalan sevgine sokim be turkcell!! adam rakı içmelik reklam müziği yaparmı be??,2
2031,bu edge ile 3g arasinda hiz bakimindan neden hic fark yok?internet paketimden mi kaynakli acaba?,2
2032,"sesim kısıldıı içn turkcell beni sesimden tanıyamadı waaow, demek ki gerçekten güwenli de ben işimi nası halletcem?",2
2033,"#turkcell 32.000.000 adamı memnun etmek kolay değil biliyorum ama, şu bizim yaşamkent'teki baz istasyonlarını bi halletseniz şık olmaz mı?",2
2034,ömrümü yiyen iki şeyden biri turkcell -.-,2
2035,bu gece sevgilim hiç susmadı yani türksel,2
2036,: ))bide heryerde 4 çeker diyorlar..,2
2037,evet lan :d  ama abi türksel cok kazık,2
2038,"bu hesapla bir haftalık esenköy tatili turkcell vınn paketi bana nerdeyse 500 tlye mal olmuş durumda. eh,hayat kazıklanınca güzell lalalalaa",2
2039,"yok yaw:) yağmur kaçarken doluya tutulmama önlemi, turkcell vınnla bizi öptü,",2
2040,kurumsalsaniz   almak bu kadar zor mu?! her seferinde sabrimizi zorlamasaniz... :(((,2
2041,hangi reklamı guzeldiki turkcell'in,2
2042,ya varya allah'tan durexte falan çalışmıyosun.,2
2043,keşke  faturam ne kadar die  e msj atıp uykumu kaçırmasaydım :)),2
2044,milyon tane mesaj hakkim var kullanamiyorum special thanks to,2
2045,turkcell kanka acimaz agostosta acimadi hasirt 250 verdi ile faturayi bide utanmadan 5 tane liste geldi eve :d,2
2046,bir iphone neden 3g bağlanmaz?turkcell sorun bende değil der.teknik servise de gitti geldi.ndn hala 3g görmez?bu tel. amacı bu değil mı?,2
2047,"önce bedava dakikan bitti dedin, sonra hiç eksilmeyen bir 589 dk. verdin, şimdi de 55 dakikan kaldı diyorsun.n'apmaya çalışıyorsun turkcell?",2
2048,bu turkcell mal amk mal,2
2049,i̇steyen arkadaşlar  bayilerine koşsun.. yalnız alacağınız hattın bedava olmasına kanmayın. faturası acıtır sonra :)),2
2050,kimse turkcell degil bari avea geceyim.,2
2051,03.15te mesaj atıp yüreğimi hoplatan turkcell'e sevgilerimi yolluyorum burdan,2
2052,yalancıların reklam panosu gibisin,2
2053,"sayın  ataşehir gibi elit bir semtte oturmama rağmen, 3g vınn'ınız edge hızıyla vınnlıyor. allah sizi taş etmesin emi!",2
2054,mesaj gelır acarsın ve sınırle kapatmanın nedenı 'turkcell',2
2055,butun kufurler turkcell'e of,2
2056,"bravo   12. katta bile cekmiyosun ya, pessss",2
2057,#parasineyseverelimde şu turkcell günlük 167 sms yapmaktan vazgeçsin,2
2058,mesaj gelince heyecanlanıyorum sonra bi bakıyorum ki turkcell,2
2059,ohh allaha sukur turkcell selo canlarina yilbasi reklami yapmamiss :) ne buyuk eksiklikkk anlatamam,2
2060,bişey soracın; bu internet vınn'ların en hızlısı ve iyi çekeni hankısıdır (turkcell demeyin bana buz gibi soğurum sizden. adını anmiyacağım),2
2061,"bırak ya bis nedir ,ara git tcell'e de faturayı kesip göndersin hallederiz :d",2
2062,vodafone herkesin hakki ama sn halaa turkcell,2
2063,bu turkcell in günlük sms kotası ne kadar saçma ya al işte bitti,2
2064,dötü kalkar insanın önce :d #bukutudanevar,2
2065,beşiktaş'ın orta yerindeyim. internet edge. arada bir edge'den hallice 3g çekiyor. teşekkürler #turkcell.,2
2066,merhaba.  sizden cevaplayip 1'e bastiginiz her ödemeli arama için 29krş ücret aldigini biliyor muydunuz? artik biliyorsunuz.,2
2067,bunların hepsi böle digiturk turkcel telekom soyguncu,2
2068,"kardeşim tanıdıgım bi piskiyatır var.. numarasını vereyim.. tansaş,turkcell,avea vb.'den gelen mesajları ona da atarsın ;)",2
2069,korkunc bir ulkede yasiyoruz. herkes kazik atarak biseyler kazanma pesinde. #superonline da bunlarin basindaymis.,2
2070,yok cnm turkcell hep öyle malesef:s,2
2071,gerzekalı :d turkcell cekmıo babaannemde,2
2072,ayda 17 tl verdigim paketten google'a dahi giremiyorum. tum yetkililerinize selam olsun,2
2073,4 çeker diye reklam yapıp dogan görünümlü sahin kıvamında kalansin,2
2074,"maçtaki golleri elli kere yollamasa hoş olacak. gol oluyor aynı mesajdan 2-3 kere geliyor, sabır sınıyor resmen.",2
2075,turkcell le gülümse hayata deyi̇p sabah sabah gicik edermi̇şi̇m :))),2
2076,le ilişkimiz tek taraflı #hayatpaylasincaguzel diyor ama o bizimle hiç bişeyini paylaşmıyor.. hep bizden bekliyor..,2
2077,4ceker turkcell sanirim bi tek benim oldugum yerlerde cekmiyo..,2
2078,kahretsin cok artistim turkcell bana espri yapiyoor :d,2
2079,"""kızlar yurdunu basmış serserilere karşı seksi bir bayanı yönlendiriyorsun."" turkcell sen neyin kafasını yaşıyorsun? oyununa 1 sana 2.",2
2080,2 saat once kontor yukledım ama hala sms ım yenılenmedı bok ye turkcell.bok ye,2
2081,10 senedir turkcell iletisim merkezlernde muhattap oldgm butun erkek temsilciler  aptal !!!,2
2082,günlükleri vol. (bilmem kaç) sevgili turkcell bu sana son mektubum.,2
2083,"allah belani versin , bikmadin mi durduk yere surekli para almaktan ?!",2
2084,bi turkcell mesaj atıyo bi de turkcell ve bi de turkcell :(,2
2085,haftamiz türkcell süperonli̇ne sayesi̇nde kötü başladi kötü gi̇di̇yor. çözün artik şu anadolu yakasindaki̇ i̇nternet sorununu,2
2086,bundan sonrasını   düşünsün biz de gayet memnunuz vodofondan.,2
2087,turkcell seni sesinden tanir :d aklima geldi de kendi kendime guldumm :d,2
2088,#turkcell sanki #avea dan çok farklı!,2
2089,:)sevgilimi 'turkcell' diye kaydettim. kimse gelen mesajlara bakmıyo artık .  aklınızda bulunsun :-),2
2090,edge hizinda internetin allah belasini versin. turkcell duy sesimi,2
2091,"musterı hızmetlerıne baglanıcam dıye sabahten berı ""turkcell benı sesımden tanır"" dıyıp duruyorum sokakta goren delı dıycek",2
2092,en iyi 3g bende dıyorsun ama çekmiyor canım cekmiyooor!!! sözleşmem bitsin 10 senelik müşterin gidiyor. bilginize! #turkcell,2
2093,#parasineyseverelimde türkcell boş yere ikide bir mesaj göndermesin!!!,2
2094,"dizilerde mesaj geldiğinde ""aaa turkcell'miş. neyse önemli değil."" repliği de kullanılsa daha gerçekçi olur bence...",2
2095,15. katta turkcell cekememısı  demek ne demek yaa ?,2
2096,1-2 sene içinde whatsapp desteklemeyen telefon kalmıcak kimse sms yapmıcak görücen ebeni turkcell,2
2097,"musteri hizmetlerindeki kadina 'turkcell benim tl'lerime kafasina gore biseyler yapiyo, bilmiyorumki.' diyorum ya :d",2
2098,o turkcell gecirmeseydi boyle olmazdı,2
2099,#3kelimeyle2011 turkcell beni uzdu.,2
2100,""" dur mesaj atalimda heyecan yapsinlar "" - turkcell - "" senin ben aminakoyim "" - sevgilisinden mesaj bekleyen genc -",2
2101,bir noktada sinyal gucundeki azalmayi geri bildirim yaptiktan 1 gun sonra aranip ayni noktadamisiniz diye aranmak komik.,2
2102,bu gerizekalı tcell gece bedava vereceğine gündüz verseydi nolurdu,2
2103,kontoru bir gun gec alinca turkcell'in burnu sürtsün dercesine internet paketimi yenilememesi hic hos bir davranis degil,2
2104,4 çeken wınn ewde nie 1 çekiyo hep açık havadamı kullanıcaz turkcell bunu nasıl düşünemedin yaaa,2
2105,vapurda gazete dagitiyorsunuz. guzel hareket de dagittirdiklarinizi iyi secmiyorsunuz galiba. kustahlik &amp; terbiyesizlik zirvede,2
2106,#superonline yalan atmasanız iyidi söz veriyosanız tutmalısınız isminiz çalışanlarınız yüzünden zarar görüyor .,2
2107,online işlem merkezinizi kontrol etmenizi rica ediyorum ! 2 kez farklı tarihlerde işlem yapmak istedim hep sorun çıkartıyor !,2
2108,bide 4 çeker diyoya çekmiyo.vın almstm çekmedi geride almadilar.zorla iade ettm:-s,2
2109,embesil bir reklam turkcell muzik,2
2110,vodafone yap..turkcell geçiriyo çok pis..,2
2111,"benden bu ay 7 tl değil, 14 tl alman gerekiyordu, çok keksin turkcell",2
2112,olum bak türksel sana çok pis gıcığım ikidir ters gidiyosun bana artık vodafone a geçme zamanıdır.,2
2113,turkcell'i benzer sebeplerle biraktim. alternatifleri daha mi iyi? tartisilir:)tuketiciyi koruyan platformlara ihtiyacimiz var,2
2114,"o zaman evet, o bağlantı ya da dns ile bir alakası olabilir. superonline arada gidip geliyor.",2
2115,"hüzün ,umut,belirsizlik...",2
2116,#superonline ekip yollamis.hizima carrima curruma bakiyor.yaptigi ilk sey hiz testi yapilan web siteleri.o site sonuclarini kabuletmem dedim,2
2117,28.11.2011 de başlayan oturumu 01.01.2012 00:34 de kapatıp ilgili kotayı ocak 2012 ye ekleyen superonline ı buradan alkışlarla kınıyorum.,2
2118,3g de herzaman heryerde hep problem var sevgili,2
2119,konuyla ilgili gösterme bir destekle bazı kursiyerleri turkcell abonesi yaptıktan hemen sonra desteğinizi çekmeniz size yakışmadı!,2
2120,turkcel çok aç odan senin könturleri yiyor yani,2
2121,turkcell'le ilgili bi sorundur o zaman...,2
2122,de  olmak sizi cok gizemli bir insan yapar.gun boyu ulasilamazsiniz.,2
2123,neden mesaj gönderemiyorum?,2
2124,#turkcell bi kendine gelsen artik! normalde 3g ceken yerlerde neden edge?,2
2125,"kesilmeden, arada ses gidip gelmeden bir konuşma yapamaz oldum. i̇lk fırsatta turkcell'den kurtulmanın vakti geldi artık...",2
2126,"numaramı avea'ya taşıdım ama turkcell o günden beri mesaj gönderip duruyor. bosuna ugrasma canım, sana dönmem bir daha :))",2
2127,dur bi mesaj atayımda sevdiğinden geldi zannetsin. -turkcell,2
2128,sagol turkcell sen uyarmasan cekilisle bmw kazandigima inanacaktim.,2
2129,her ay ben size 1000 tl yakin para oduyorum hizmet istiyorum,2
2130,i̇nanın benimde konuştuğum herkes trcell kullanıyor. vodafone bence çok daha iyi bir operatör tabiki karar sizin i̇st denmisnz?,2
2131,turkcell kullansaydın atardım sana ama turkcelli degilsin :p sözde turkcell de calsıyorusun :p,2
2132,la bu turkcell delikanlı bi hat olsa reklamlarını ali poyrazo seslendirmez zaten,2
2133,zuzu turkcell 2 gündür mesaj atmıyo kesin baska biri var :(,2
2134,"o mesajdan sonra sadece zamundayı seviyorum, fuck superonline.",2
2135,avea yalan söylüyor tamam denilen işleme 15 gün sonra olmaz dediler kendi içinde iletişim kuramayanlar müşteri ile nasıl kursun,2
2136,su i phone 4 s icin 12 ay taahhut yapsaniz yilbasi bizim icin daha da guzel gecicek :d avea bile yapmis utandim :d,2
2137,ilginç olan bu telefonlar geliyor ardından turkcell ve emniyetten mesaj geliyor itibar etmeyin diye :d,2
2138,2012 yede bişey kalmadı ama hala yagmur yagdıgında internet gidiyor. sana sesleniyorum #superonline,2
2139,ey türkcell   cepten  internet  istiyoruz  en kısa  zamanda  çözünüz,2
2140,hahahahaha bnm arkadaslarim var ben seni vodafone da ise sokarim :) bosver trcell i :),2
2141,ne yani turkcell pahalı mı demek istiyorsun :d ???,2
2142,ohaaaaaaaaaaa!!! 202 tl cep telefonu faturasımı olur beeeeee... sıçtın yine ağzıma turkcell!!!,2
2143,ya hıc sorma bı turlu yıldızımız barısmıyo su turkcelle gıt hallet sen ama ozellıkle baglarbasındakı turkcell olsun dımı asfgasf,2
2144,"27 ağustos, turkcell tarife bitişi. dokuz yıl önceki 250 tl yi bir türlü unutamadım. ihanet edersem belki unutabilirim",2
2145,carrier iq skandalı hakkında neden bir açıklama yapmıyorsunuz? rt yapalım lütfen. zekeriya beyaz,2
2146,madem bitti yenilemesi gerekir de turkcell bu ilginç yani mağdursun gibi :),2
2147,koca   in kurumsal musteri danışmanlarıyla yapılan konuşmaları ücretlendirmeye ihtiyacı olduguna inanamıyorum,2
2148,"turkcell'in çekmesi için gerçekten de baz istasyonu kurulması gerekiyormuş,,,",2
2149,zamman tunelını ıptal etmek ıstıyorum yardımcı olurmusunuz,2
2150,"#blackberry kaynaklı 3g sorunu çözülmek bilmiyor.  de halledemedi, arkadaşlar çözmeye çalışıyor dedi.  nedir sorun?",2
2151,orospusun turkcell biliyosun paketimin bittiğini inadına mesaj atıyosun :d:d,2
2152,turkcell sasmis lan 30 tlye internet paketi mi olur,2
2153,#simdikiaklimla  tim 'den taahhütlü cihaz almazdım...,2
2154,bu turkcell harbi pic,2
2155,dur bi mesaj atalim sevgilisinden zannetsin. -turkcell,2
2156,bende turkcell kullanmıyorum ki... :)))),2
2157,bu turkcell'de iyice uçtu amk yok 20 yükle 120 al 40 yükle 400 al hesaplamalarıma göre 30bin tl yüklesem şirketi üstüme yapacaklar,2
2158,ile  neyi dusunerek sistemi degistirdi acaba? lutfen bir aciklama...,2
2159,"%98.2 oraninda kapsama alani olan turkcell, kapsama alani olmayan o %1.8 lik alana denk gelmekkk  nedir ya :/",2
2160,25 dakikadır bu durumda bekliyor. turkcell 3g sıçmış durumda.,2
2161,#turkcell superonline bir milyon evin kapisina fiber internet goturdu bizde niye yok bize niye getirmiyorlar :)),2
2162,bu turkcell in kamil koç ile yaptığı kampanya anlaşmasından anlayan beri gelsin..kampanyalı biletin nasıl alınacağı bilgisini ben bulamadım!,2
2163,"telefonumun bozulması sonrasında turkcell'den gelen ""3."" yedek telefonda bozuk çıktı şu an.",2
2164,la ibne  bu internete girenler acep turkiyeden değil mi ? fiber kablolar götüne girsin,2
2165,lanet olsun turkcell faturami kontrol etmek fln istemiyorum.  birak artik pesimi.,2
2166,timelineda bilgi kirliligi. her sabahki cakma pozitif tonla gunaydin ile esdeger.,2
2167,lan turkcell hic 20 liran var mi diye sormuyosun ama 20 tlni 100 tl yapalim mi demeyi biliyosun !,2
2168,1994 yılından bu zamana kadar kullandığım turkcell hattımı turkcellin tutumdan dolayı protesto olsun diye kapattım... yüküm hafifledi...,2
2169,"""ipad'ler gümrükte takıldı kusura bakmayın"" diye mazeret üreten dandik operatör bittabii #turkcell dir.",2
2170,etiler turkcell subesi tarafindan tarafima hediye edilmistir... bundan istiyosan turkcelle gidip azicik sevimli olmaya calis.,2
2171,"moody's, turkcell'in ortagi teliasonera'nin kredi a3 olan notunu teyit etti, gorunumu duragan'dan negatif'e cevirdi",2
2172,3-4 gün önce kontör yükledim  turkcell ogünden beri 25tane mesaj attı !!!!111!!1!1!!!!,2
2173,şu son avea reklamından etkilendim. 4 tl'ye 100 dk her yöne.. çok iyi tarifeler var. turkcell yeter!,2
2174,bi turksel bi de dijiturkten cektigim kadaaar ....... :,2
2175,neden hep istanbul birazda izmirde bir seyler yapsaniz ?,2
2176,4 çeker 5 çeker hikayeeeeee  en az 4-5 kez cagrı merkezine telefon acmama rağmen trabzon'da şehir merkezinde telefon cekmiyor,2
2177,dur bi mesaj atalımda sevgilisinden zannetsin.  -turkcell :d:d  &gt;&gt;ri̇hle&lt;&lt;,2
2178,bir sure once ben de ayni durumdaydim amac nedir bilniyorum:( sonra kesildi aramalar...,2
2179,beni bu hale getiren türkcell utansın:) zorla internet paketi kitledi...,2
2180,turkcell isi yokusa sürüyo ama pehh,2
2181,saat daha 10 benım smsım bıttıı alacagın olsun turkcell.................,2
2182,i̇zmir'in sokaklarında neden turkcell'in o özel aşkımlı canımlı bitanemli kelimeleri yok lan ?,2
2183,turkcell kullanan öğrenci mi olur yahu..,2
2184,"#turkcell turkcell çekmiyor arkadaş kim ne derse desin, ' duyuyor musun? ' ' alo? ' ' pardon telefon kesildi ' hep aynı… bu nedir arkadaş..",2
2185,#turkcell koca #baskentuniversitesi kampusunde hala edge takilioruz... yakismadi bu sana,2
